"node"	"delta"	"z.score"	"p.value"
252	0.110942249240122	-0.102159371230476	0.459315088018648
253	0.122340425531915	-0.000635572994594432	0.499746443077246
254	0.161048689138577	0.344139752799718	0.365370594124482
255	0.131478450627387	0.0807570105483601	0.467817598482343
256	0.0150375939849624	-0.956384171825716	0.169439089231127
257	0.0112676056338028	-0.989963538113489	0.1610959706049
258	0.00374531835205993	-1.05696471064438	0.145263846654428
259	0.0207792207792208	-0.905243380063641	0.1826682324213
260	0.093210586881473	-0.260095664335746	0.397394991113824
261	0.511338697878566	3.46418029796737	0.000265924955371119
262	0.0789707187222715	-0.386930472369134	0.349403840590656
263	0.16751269035533	0.401714748880331	0.343946984408366
264	0.159137159137159	0.327113714491688	0.371790939635158
265	0.181818181818182	0.529134065072641	0.298356225941794
266	0.0201834862385321	-0.910549600266128	0.181266368115556
267	0.0505310588992597	-0.640243126240561	0.261007274675762
268	0.407725321888412	2.54129375811478	0.00552215416576702
269	0.0413559322033898	-0.721966174525998	0.235157637098186
270	0.0352941176470588	-0.775958885483046	0.218886631050353
271	0.0048780487804878	-1.04687545666836	0.147578511454127
272	0.0391161540758435	-0.741915925862786	0.229069138009081
273	0.0416666666666667	-0.71919845606411	0.236009325280471
274	0.147121535181237	0.220090296801824	0.412900415787041
275	0.0678571428571429	-0.485919328562107	0.313512181853656
276	0.0441001191895113	-0.697523642776325	0.242737574299777
277	0.0671256454388985	-0.492434791597486	0.311206004557854
278	0.212618841832325	0.803476197774983	0.210849774426467
279	0.0220408163265306	-0.894006321737688	0.185659254384881
280	0.187878787878788	0.583116011932608	0.279907602715485
281	0.0230607966457023	-0.884921335378712	0.188099530019017
282	0.0169491525423729	-0.93935787916885	0.17377351559962
283	0.0343007915567282	-0.784806462059816	0.216283525379182
284	0.225181598062954	0.915372934252312	0.179997941109404
285	0.0111111111111111	-0.99135743814978	0.160755537636929
286	0.0759878419452888	-0.413499019153845	0.339620520450329
287	0.0102249488752556	-0.999250503999448	0.158836677984561
288	0.0466128029832194	-0.67514311487673	0.249792421767796
289	0.0134874759152216	-0.970191106384841	0.165975621482448
290	0.024390243902439	-0.873079920436274	0.191309758826245
291	0.40548137737175	2.52130689666168	0.005845991457981
292	0.293896713615023	1.52741992742669	0.0633283121712783
293	0.305716652858326	1.63270037722649	0.0512660140352966
294	0.484662576687117	3.22657552013053	0.000626405829970978
295	0.0693333333333333	-0.472770868648358	0.318188329842431
296	0.0348432055749129	-0.779975168883368	0.217702745579024
297	0.0488294314381271	-0.655399558165645	0.256105267946704
298	0.126344086021505	0.0350251159914858	0.486029856745994
299	0.0277777777777778	-0.842907084284869	0.199640205584239
300	0.0255863539445629	-0.862426142895394	0.194226529774028
301	0.138686131386861	0.144955976105718	0.442372815279431
302	0.0239520958083832	-0.876982514812743	0.190248067678814
303	0.276102088167053	1.36892282074801	0.0855117007147987
304	0.154285714285714	0.283901792194502	0.388242821506847
305	0.441067457375834	2.83827286681796	0.00226791942646311
306	0.2	0.691079905652544	0.2447576636928
307	0.225806451612903	0.920938518088534	0.178541263566671
308	0.155963302752294	0.298844108284706	0.382529497172914
309	0.0021551724137931	-1.07112817427834	0.142055900769399
310	0.0464310464310464	-0.67676202434597	0.249278478182232
311	0.0438882843670656	-0.699410460037503	0.242147776373953
312	0.0678733031674208	-0.485775388335347	0.313563212979628
313	0.136531365313653	0.125763428941887	0.449959595671253
314	0.0674157303370786	-0.489850999250343	0.312119669650176
315	0.00900900900900901	-1.01008090620481	0.156228264642947
316	0.0227894257064722	-0.887338442096153	0.187448357341137
317	0.0860289057123193	-0.324063050990095	0.372945149870434
318	0.0253521126760563	-0.864512534847368	0.193653198731572
319	0.253789100290229	1.17018056398212	0.12096415634015
320	0.138571428571429	0.143934315693301	0.442776168905891
321	0.0252427184466019	-0.865486911571765	0.193385798319469
322	0.0948905109489051	-0.245132544999157	0.403176902125301
323	0.0555555555555556	-0.595489827843351	0.275758048307655
324	0.208053691275168	0.762814304835588	0.222787074370155
325	0.055793991416309	-0.593366074569175	0.276468093958805
326	0.027027027027027	-0.849594037161667	0.197775414125969
327	0.0179640718562874	-0.930317971291154	0.1761032378348
328	0.367816091954023	2.18582139974061	0.0144143372487827
329	0.0352369380315917	-0.776468185532043	0.218736299218029
330	0.0301204819277108	-0.822040568681367	0.205526904067658
331	0.0496969696969697	-0.647672376474653	0.258598437163756
332	0.0746268656716418	-0.425621263719323	0.3351919217025
333	0.0571151984511133	-0.581598055458445	0.280418726515219
334	0.160756501182033	0.34153722846708	0.366349591784728
335	0.12707182320442	0.0415070865309446	0.483445821744819
336	0.0526315789473684	-0.621533749574037	0.267124247885284
337	0.197452229299363	0.668386857927971	0.251943341118132
338	0.0903721204961607	-0.285377944695742	0.387677301442045
339	0.0669456066945607	-0.494038400515866	0.310639530005806
340	0.0963172804532578	-0.232424278730868	0.408104246740383
341	0.0980392156862745	-0.217086965050441	0.414070286066441
342	0.133671742808799	0.100292710575944	0.460055972216354
343	0.105820105820106	-0.147782411425366	0.441257245280667
344	0.0661322645290581	-0.501282856452793	0.308086034392896
345	0.0556792873051225	-0.594387746522898	0.276126401092844
346	0.0236518448438978	-0.879656856528311	0.189522614013096
347	0.307692307692308	1.65029757677966	0.0494410438369504
348	0.097323600973236	-0.223460960493331	0.411588381966513
349	0.27803738317757	1.38616053449666	0.0828489446892957
350	0.0777777777777778	-0.397556022690136	0.345478741440576
351	0.218512898330804	0.855974684148924	0.196005891297005
352	0.221757322175732	0.884872836220963	0.188112610046829
353	0.0869565217391304	-0.315800755344243	0.376076872375715
354	0.0504201680672269	-0.6412308332359	0.260686359899113
355	0.0562180579216354	-0.589588905202497	0.277733145865246
356	0.0574162679425837	-0.578916423105641	0.28132278405732
357	0.253968253968254	1.17177628959606	0.12064344222788
358	0.0613266583229036	-0.544086492963135	0.293190977382439
359	0.0555555555555556	-0.595489827843351	0.275758048307655
360	0.0720311486048021	-0.448741370745656	0.326809118478044
361	0.0999306037473976	-0.200240331432265	0.420646312969677
362	0.0271281571562208	-0.848693268953754	0.198025996310629
363	0.135308246597278	0.114869084566004	0.454274444898023
364	0.137404580152672	0.133541172053031	0.446882702624909
365	0.054735013032146	-0.602798417521032	0.273321399819109
366	0.0743061772605192	-0.428477642206014	0.334151703885914
367	0.0392156862745098	-0.741029390456008	0.229337810105958
368	0.0137438152831226	-0.967907886192376	0.1665451877181
369	0.0336817653890825	-0.790320141278135	0.214670413522439
370	0.134583744652846	0.108415930364404	0.45683288250738
371	0.0122249388753056	-0.981436550605425	0.163188754583597
372	0.0900473933649289	-0.288270296148196	0.386569921368284
373	0.205640423031727	0.741319273353007	0.229249939195747
