Abeomelomys-sevia,Abeomelomys,sevia,16061916,180.4308094770173,2898059634
Berylmys-mackenzii,Berylmys,mackenzii,20832542,194.4172060441123,4050197417
Solomys-salebrosus,Solomys,salebrosus,25061839,197.5023469360272,4949769256
Zelotomys-woosnami,Zelotomys,woosnami,26839213,205.1471778274754,5505985930
Kadarsanomys-sodyi,Kadarsanomys,sodyi,12595820,191.26049093662246,2409079083
Mallomys-rothschildi,Mallomys,rothschildi,23376295,192.49809244645758,4499888731
Taeromys-taerae,Taeromys,taerae,23297202,180.53729693669206,4206007737
Vandeleuria-oleracea,Vandeleuria,oleracea,22410540,191.44615803031704,4290406039
Mus-pos_ctrl_A,Mus,pos_ctrl_A,1170432,183.05185098480817,214249561
Mus-pos_ctrl_G,Mus,pos_ctrl_G,924783,176.95760518954177,163647385
Mus-pos_ctrl_D2,Mus,pos_ctrl_D2,1396747,177.68676982071185,248183285
Conilurus-albipes,Conilurus,albipes,100236891,105.33412127021857,9935799622
Conilurus-penicillatus,Conilurus,penicillatus,23959982,121.56058959474693,2621600352
Leggadina-forresti,Leggadina,forresti,29936252,136.25822492409284,3880525103
Leggadina-lakedownensis,Leggadina,lakedownensis,40905997,136.19350860015453,5310065731
Mesembriomys-gouldii,Mesembriomys,gouldii,29645147,121.60763322802515,3253280603
Mesembriomys-macrurus,Mesembriomys,macrurus,20105535,118.3709619217645,2145336848
Notomys-alexis,Notomys,alexis,27506615,130.43891333613755,3414854750
Notomys-amplus,Notomys,amplus,87573404,94.46917761771175,7800446868
Notomys-aquilo,Notomys,aquilo,30059569,132.76362865427228,3804294648
Notomys-cervinus,Notomys,cervinus,25032493,133.1785987031442,3174398333
Notomys-fuscus,Notomys,fuscus,26523847,130.72829322002335,3305584249
Notomys-longicaudatus,Notomys,longicaudatus,59409013,97.01205146627235,5612547061
Notomys-macrotis,Notomys,macrotis,39282134,82.87735967648372,3028112053
Notomys-mitchellii,Notomys,mitchellii,17125179,120.58154744844782,1863789187
Pseudomys-patrius,Pseudomys,patrius,26635411,139.7204022848997,3490925289
Pseudomys-pilligaensis,Pseudomys,pilligaensis,18970390,133.34129726356562,2375646821
Pseudomys-shortridgei,Pseudomys,shortridgei,25129473,121.55564704144544,2759229436
Rattus-colletti,Rattus,colletti,30260384,134.89736754720374,3829631989
Rattus-tunneyi,Rattus,tunneyi,17235891,135.03964629787163,2183360703
Zyzomys-argurus,Zyzomys,argurus,32711463,136.85642936792217,4195687753
Zyzomys-maini,Zyzomys,maini,31266157,139.49876378784052,4084885803
Zyzomys-palatalis,Zyzomys,palatalis,21313762,130.20497390485815,2599918987
Zyzomys-pedunculatus,Zyzomys,pedunculatus,45485901,133.28735167297725,5704533242
Zyzomys-woodwardi,Zyzomys,woodwardi,16062772,123.640431707204,1859003253
Pseudomys-albocinereus,Pseudomys,albocinereus,25414122,138.17419885699817,3343882765
Pseudomys-apodemoides,Pseudomys,apodemoides,32985867,138.85863096983658,4356279636
Pseudomys-auritus,Pseudomys,auritus,6777561,90.88616014690128,568154199
Pseudomys-australis,Pseudomys,australis,35966203,140.3425866810586,4803707948
Pseudomys-bolami,Pseudomys,bolami,25490188,121.5008680935169,2797787975
Pseudomys-calabyi,Pseudomys,calabyi,40007874,138.04789896446732,5187704342
Pseudomys-chapmani,Pseudomys,chapmani,30851386,138.88428681389544,4072558246
Pseudomys-delicatulus,Pseudomys,delicatulus,27694753,136.97835503911017,3562456213
Pseudomys-desertor,Pseudomys,desertor,30159748,138.5457759408018,3976909947
Pseudomys-fieldi,Pseudomys,fieldi,25877155,138.21862083633187,3360562819
Pseudomys-fumeus,Pseudomys,fumeus,43467906,139.0053025210094,5755465204
Pseudomys-gouldii,Pseudomys,gouldii,89153706,94.81390673324525,8187835252
Pseudomys-gracilicaudatus,Pseudomys,gracilicaudatus,28344522,137.66913730860617,3716026617
Pseudomys-hermannsburgensis,Pseudomys,hermannsburgensis,27711726,138.79392178114247,3606402110
Pseudomys-higginsi,Pseudomys,higginsi,40891083,122.85142753115093,4596251392
Pseudomys-johnsoni,Pseudomys,johnsoni,35566381,136.06408382996963,4606073613
Pseudomys-nanus,Pseudomys,nanus,30353898,137.47750853473212,3972838102
Pseudomys-novaehollandiae,Pseudomys,novaehollandiae,67928360,104.39777703093118,6672392871
Pseudomys-occidentalis,Pseudomys,occidentalis,30070129,140.36103407836143,3963614677
Pseudomys-oralis,Pseudomys,oralis,44790858,139.7990989586032,5968449083
