"node"	"delta"	"z.score"	"p.value"
258	0.190839694656489	0.573263283839743	0.283233220711418
259	0.0192837465564738	-0.909801918196852	0.181463491402096
260	0.0507385998715479	-0.637881306271722	0.261775473699621
261	0.407725321888412	2.44819405792183	0.00717871520091491
262	0.0536044362292052	-0.613106751825525	0.26990287804823
263	0.095292766934558	-0.252719873464079	0.400242344739173
264	0.510204081632653	3.33410144969555	0.000427877198868837
265	0.0804597701149425	-0.380948021008497	0.35162090932463
266	0.166666666666667	0.36429252510708	0.357819790531797
267	0.159432048681542	0.301750769472283	0.381421031331056
268	0.142091152815013	0.151842360486107	0.439655635323076
269	0.416606498194946	2.52496996501945	0.00578540889447919
270	0.0187265917602996	-0.914618404593884	0.180195996652404
271	0.0194552529182879	-0.90831928165786	0.181854779100459
272	0.0112464854732896	-0.979282355128158	0.1637202431764
273	0.00498753117206983	-1.03338970277818	0.150710781689177
274	0.0229007633587786	-0.878533566302969	0.189827115088351
275	0.106796116504854	-0.153275828279337	0.439090380828633
276	0.124668435013263	0.00122661802513232	0.499510650330584
277	0.158582089552239	0.294403051006192	0.384224967899704
278	0.132752992383025	0.0711159214375281	0.471652748389602
279	0.114025085518814	-0.0907829068158716	0.463832546172381
280	0.0554803788903924	-0.59688962083919	0.275290538669438
281	0.110606060606061	-0.120339660336565	0.452107043985647
282	0.130229817324691	0.0493036020798756	0.480338674483151
283	0	-1.0765058640497	0.140850539865565
284	0.0377358490566038	-0.750287360844393	0.226540826595657
285	0.105730427764326	-0.162488484003511	0.435460598100752
286	0.0276639344262295	-0.8373569510954	0.201195977935469
287	0.0566801619433198	-0.586517747899218	0.278763819202947
288	0.0181818181818182	-0.919327857959871	0.178962055419511
289	0.341772151898734	1.87804273143636	0.0301876598249406
290	0.249551166965889	1.08081165221018	0.139890452088032
291	0.0602409638554217	-0.555735361944841	0.289195889405677
292	0.00515021459227468	-1.03198333871954	0.151039961361518
293	0.0204081632653061	-0.900081571499892	0.184038421170559
294	0.106128550074738	-0.159046800102334	0.436816000964294
295	0.0886075949367089	-0.310511783738501	0.378085899956777
296	0.142375737152485	0.154302532416159	0.43868560032597
297	0.0933852140077821	-0.269210268568859	0.393883939353838
298	0.0449864498644986	-0.68760743705779	0.245850011800123
299	0.257532281205165	1.14980671144794	0.125111745184406
300	0.333333333333333	1.80509091426386	0.0355302283029937
301	0.0306748466257669	-0.811328246413485	0.208588596533198
302	0.105671641791045	-0.162996676417163	0.435260525755879
303	0.0923076923076923	-0.278525217747484	0.390304604813949
304	0.0984550136322327	-0.225382913775323	0.410840701277894
305	0.172970247100353	0.418785656315733	0.337686394289801
306	0.00847457627118644	-1.00324492900783	0.157871350029332
307	0.283276450511945	1.37235965745227	0.0849757512038353
308	0.107190119100132	-0.149869758451736	0.440433685730293
309	0.146020761245675	0.185813001467589	0.426295704198211
310	0.116991643454039	-0.0651376354493982	0.474032207645332
311	0.198237885462555	0.637219092216074	0.261991071616765
312	0.357894736842105	2.01741909792907	0.0218258979589013
313	0.061503416856492	-0.544821720442871	0.292938069262274
314	0.531951640759931	3.52210453864759	0.000214067639598966
315	0.05	-0.644266347302668	0.259701366997192
316	0.464877663772691	2.94226407066227	0.0016291097684253
317	0.114803625377644	-0.0840525929688974	0.466507308264678
318	0.225490196078431	0.872809603633004	0.191383432078347
319	0.265745007680492	1.22080400990535	0.111080117604529
320	0.0843547224224946	-0.347276974945116	0.364191623494142
321	0.0843116328708645	-0.347649475084585	0.364051722704277
322	0.0586510263929619	-0.569480037953474	0.28451520694334
323	0.0972716488730724	-0.235612854008021	0.406866549093802
324	0.23551594103531	0.959480066736811	0.168658478382844
325	0.205384281372123	0.69899818650477	0.242276582086375
326	0.0615384615384615	-0.54451876651489	0.293042268974558
327	0.15839243498818	0.292763527063836	0.384851454252139
328	0.123620309050773	-0.0078342111652013	0.496874633902461
329	0.0526315789473684	-0.621516899052824	0.267129789556901
330	0.197452229299363	0.630427259409926	0.264207540286786
331	0.0902654867256637	-0.296179656824967	0.383546441875211
332	0.0502092050209205	-0.642457813759793	0.260287986030096
333	0.0528109028960818	-0.619966681114163	0.267639861625077
334	0.244094488188976	1.03363980825866	0.150652290984756
335	0.0557324840764331	-0.594710224363517	0.276018593117496
336	0.0656934306569343	-0.50859992963754	0.305516339149795
337	0.100606060606061	-0.206787563685972	0.418087884489883
338	0.275700934579439	1.30687091053675	0.095628278538074
339	0.0777777777777778	-0.404133282443204	0.343057355827131
340	0.218738194182093	0.814439962898036	0.207696476380941
341	0.220735785953177	0.831708724933862	0.202786687329628
342	0.088455772113943	-0.311824260209371	0.37758704284761
343	0.0932203389830508	-0.270635578589129	0.393335664443092
344	0.307692307692308	1.58342962362436	0.0566617877222396
345	0.0926829268292683	-0.275281393982028	0.391550028958246
346	0.132713440405748	0.0707740028866367	0.47178881130902
347	0.0567296996662959	-0.586089504670419	0.278907684412498
348	0.0263653483992467	-0.84858295503055	0.198056697404738
349	0.106719367588933	-0.153939306565913	0.43882879565712
350	0.0661322645290581	-0.504806302821159	0.30684744425349
351	0.0669745958429561	-0.497524525219956	0.309409606256889
352	0.0580886945658963	-0.57434127869712	0.282868440545763
353	0.0432242990654206	-0.702840861254369	0.241077464744359
354	0.027027027027027	-0.842862882024278	0.199652567369148
355	0.072632944228275	-0.448609289786824	0.326856765577161
356	0.14176245210728	0.149000811784802	0.440776496202156
357	0.101108033240997	-0.202448115503067	0.419783208159487
358	0.0280898876404494	-0.833674674865975	0.202232166418713
359	0.134185303514377	0.0834979508624676	0.466727803339545
360	0.0555555555555556	-0.596239734330775	0.275507542388819
361	0.0759606791778374	-0.419841718857603	0.337300542962837
362	0.111111111111111	-0.115973604611847	0.453836730540793
363	0.0457079152731327	-0.681370519866237	0.247818535842842
364	0.0392156862745098	-0.737494478365754	0.230410849908402
365	0.0207792207792208	-0.896873857089896	0.184893115780117
366	0.105769230769231	-0.162153040161744	0.435592669410627
367	0.013713658804169	-0.957954158962748	0.169042937317512
368	0.031322505800464	-0.805729368639727	0.210199455857352
369	0.0251572327044025	-0.85902686191283	0.195162848088827
370	0.135454247294195	0.0944677037858198	0.462368818166285
371	0.010989010989011	-0.981508168061343	0.16317110422125
372	0.0145228215767635	-0.950959116446829	0.170812565104847
373	0.0892857142857143	-0.304649584144283	0.380316525641749
374	0.208894090111176	0.729339747169624	0.232896932286719
375	0.257837492002559	1.15244519479937	0.124569089172251
